make;model;year;engine_fuel_type;engine_hp;engine_cylinders;transmission_type;vehicle_style;highway_mpg;city_mpg;msrp;car_id
Buick;Terraza;2005;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;21;15;30990;Buick Terraza 2005
Buick;Terraza;2006;regular unleaded;196.0;6.0;AUTOMATIC;Passenger Minivan;21;15;33250;Buick Terraza 2006
Buick;Terraza;2007;regular unleaded;240.0;6.0;AUTOMATIC;Passenger Minivan;23;16;30780;Buick Terraza 2007
Ford;Thunderbird;2003;premium unleaded (required);280.0;8.0;AUTOMATIC;Convertible;22;16;40355;Ford Thunderbird 2003
Ford;Thunderbird;2004;premium unleaded (required);280.0;8.0;AUTOMATIC;Convertible;21;15;37435;Ford Thunderbird 2004
Ford;Thunderbird;2005;premium unleaded (required);280.0;8.0;AUTOMATIC;Convertible;22;16;38355;Ford Thunderbird 2005
Hyundai;Tiburon;2006;regular unleaded;138.0;4.0;AUTOMATIC;2dr Hatchback;27;19;17095;Hyundai Tiburon 2006
Hyundai;Tiburon;2007;regular unleaded;172.0;6.0;MANUAL;2dr Hatchback;24;16;22095;Hyundai Tiburon 2007
Hyundai;Tiburon;2008;regular unleaded;138.0;4.0;AUTOMATIC;2dr Hatchback;27;20;18370;Hyundai Tiburon 2008
Volkswagen;Tiguan;2015;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;26;20;30225;Volkswagen Tiguan 2015
Volkswagen;Tiguan;2016;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;26;21;24890;Volkswagen Tiguan 2016
Volkswagen;Tiguan;2017;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;24;20;30095;Volkswagen Tiguan 2017
Nissan;Titan;2014;regular unleaded;317.0;8.0;AUTOMATIC;Crew Cab Pickup;17;12;39780;Nissan Titan 2014
Nissan;Titan;2015;regular unleaded;317.0;8.0;AUTOMATIC;Crew Cab Pickup;18;13;41160;Nissan Titan 2015
Nissan;Titan;2017;regular unleaded;390.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;37670;Nissan Titan 2017
Acura;TL;2012;premium unleaded (required);305.0;6.0;AUTOMATIC;Sedan;26;18;42985;Acura TL 2012
Acura;TL;2013;premium unleaded (recommended);280.0;6.0;AUTOMATIC;Sedan;29;20;39635;Acura TL 2013
Acura;TL;2014;premium unleaded (recommended);280.0;6.0;AUTOMATIC;Sedan;29;20;37530;Acura TL 2014
Acura;TLX;2015;premium unleaded (recommended);290.0;6.0;AUTOMATIC;Sedan;31;21;41575;Acura TLX 2015
Acura;TLX;2016;premium unleaded (recommended);290.0;6.0;AUTOMATIC;Sedan;31;21;41575;Acura TLX 2016
Acura;TLX;2017;premium unleaded (recommended);290.0;6.0;AUTOMATIC;Sedan;34;21;42600;Acura TLX 2017
Oldsmobile;Toronado;1990;regular unleaded;165.0;6.0;AUTOMATIC;Coupe;24;16;2000;Oldsmobile Toronado 1990
Oldsmobile;Toronado;1991;regular unleaded;170.0;6.0;AUTOMATIC;Coupe;24;16;2000;Oldsmobile Toronado 1991
Oldsmobile;Toronado;1992;regular unleaded;170.0;6.0;AUTOMATIC;Coupe;24;16;2000;Oldsmobile Toronado 1992
Pontiac;Torrent;2007;regular unleaded;185.0;6.0;AUTOMATIC;4dr SUV;23;17;23965;Pontiac Torrent 2007
Pontiac;Torrent;2008;regular unleaded;264.0;6.0;AUTOMATIC;4dr SUV;24;16;29745;Pontiac Torrent 2008
Pontiac;Torrent;2009;regular unleaded;185.0;6.0;AUTOMATIC;4dr SUV;24;17;24820;Pontiac Torrent 2009
Volkswagen;Touareg 2;2008;premium unleaded (required);350.0;8.0;AUTOMATIC;4dr SUV;17;12;48390;Volkswagen Touareg 2 2008
Volkswagen;Touareg 2;2009;diesel;221.0;6.0;AUTOMATIC;4dr SUV;25;17;42800;Volkswagen Touareg 2 2009
Volkswagen;Touareg;2015;diesel;240.0;6.0;AUTOMATIC;4dr SUV;29;20;62200;Volkswagen Touareg 2015
Volkswagen;Touareg;2016;premium unleaded (recommended);280.0;6.0;AUTOMATIC;4dr SUV;23;17;51450;Volkswagen Touareg 2016
Volkswagen;Touareg;2017;premium unleaded (recommended);280.0;6.0;AUTOMATIC;4dr SUV;23;17;49495;Volkswagen Touareg 2017
Chrysler;Town and Country;2014;flex-fuel (unleaded/E85);283.0;6.0;AUTOMATIC;Passenger Minivan;25;17;32995;Chrysler Town and Country 2014
Chrysler;Town and Country;2015;flex-fuel (unleaded/E85);283.0;6.0;AUTOMATIC;Passenger Minivan;25;17;29995;Chrysler Town and Country 2015
Chrysler;Town and Country;2016;flex-fuel (unleaded/E85);283.0;6.0;AUTOMATIC;Passenger Minivan;25;17;35845;Chrysler Town and Country 2016
Lincoln;Town Car;2009;flex-fuel (unleaded/E85);239.0;8.0;AUTOMATIC;Sedan;24;16;52055;Lincoln Town Car 2009
Lincoln;Town Car;2010;flex-fuel (unleaded/E85);239.0;8.0;AUTOMATIC;Sedan;24;16;52595;Lincoln Town Car 2010
Lincoln;Town Car;2011;flex-fuel (unleaded/E85);239.0;8.0;AUTOMATIC;Sedan;24;16;47225;Lincoln Town Car 2011
Chevrolet;Tracker;2002;regular unleaded;127.0;4.0;MANUAL;Convertible SUV;23;20;19060;Chevrolet Tracker 2002
Chevrolet;Tracker;2003;regular unleaded;165.0;6.0;AUTOMATIC;4dr SUV;19;16;22530;Chevrolet Tracker 2003
Chevrolet;Tracker;2004;regular unleaded;165.0;6.0;AUTOMATIC;4dr SUV;20;17;22315;Chevrolet Tracker 2004
Chevrolet;TrailBlazer EXT;2004;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;19;14;32320;Chevrolet TrailBlazer EXT 2004
Chevrolet;TrailBlazer EXT;2005;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;17;12;32515;Chevrolet TrailBlazer EXT 2005
Chevrolet;TrailBlazer EXT;2006;regular unleaded;291.0;6.0;AUTOMATIC;4dr SUV;19;14;27980;Chevrolet TrailBlazer EXT 2006
Chevrolet;TrailBlazer;2007;regular unleaded;291.0;6.0;AUTOMATIC;4dr SUV;20;14;25045;Chevrolet TrailBlazer 2007
Chevrolet;TrailBlazer;2008;regular unleaded;285.0;6.0;AUTOMATIC;4dr SUV;20;14;26390;Chevrolet TrailBlazer 2008
Chevrolet;TrailBlazer;2009;regular unleaded;285.0;6.0;AUTOMATIC;4dr SUV;20;14;35770;Chevrolet TrailBlazer 2009
Pontiac;Trans Sport;1996;regular unleaded;180.0;6.0;AUTOMATIC;Passenger Minivan;24;17;2000;Pontiac Trans Sport 1996
Pontiac;Trans Sport;1997;regular unleaded;180.0;6.0;AUTOMATIC;Passenger Minivan;23;16;2000;Pontiac Trans Sport 1997
Pontiac;Trans Sport;1998;regular unleaded;180.0;6.0;AUTOMATIC;Passenger Minivan;23;16;2000;Pontiac Trans Sport 1998
Ford;Transit Connect;2015;regular unleaded;169.0;4.0;AUTOMATIC;Passenger Minivan;28;20;26710;Ford Transit Connect 2015
Ford;Transit Connect;2016;regular unleaded;169.0;4.0;AUTOMATIC;Cargo Minivan;29;21;22675;Ford Transit Connect 2016
Ford;Transit Connect;2017;flex-fuel (unleaded/E85);169.0;4.0;AUTOMATIC;Cargo Minivan;27;20;23900;Ford Transit Connect 2017
Ford;Transit Wagon;2015;flex-fuel (unleaded/E85);275.0;6.0;AUTOMATIC;Passenger Van;19;14;35430;Ford Transit Wagon 2015
Ford;Transit Wagon;2016;flex-fuel (unleaded/E85);275.0;6.0;AUTOMATIC;Passenger Van;19;14;36825;Ford Transit Wagon 2016
Ford;Transit Wagon;2017;flex-fuel (unleaded/E85);275.0;6.0;AUTOMATIC;Passenger Van;19;14;34515;Ford Transit Wagon 2017
Chevrolet;Traverse;2015;regular unleaded;288.0;6.0;AUTOMATIC;4dr SUV;23;16;43935;Chevrolet Traverse 2015
Chevrolet;Traverse;2016;regular unleaded;288.0;6.0;AUTOMATIC;4dr SUV;22;15;44145;Chevrolet Traverse 2016
Chevrolet;Traverse;2017;regular unleaded;281.0;6.0;AUTOMATIC;4dr SUV;22;15;38650;Chevrolet Traverse 2017
Chevrolet;Trax;2015;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;34;26;25030;Chevrolet Trax 2015
Chevrolet;Trax;2016;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;31;24;24145;Chevrolet Trax 2016
Chevrolet;Trax;2017;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;30;24;24400;Chevrolet Trax 2017
Subaru;Tribeca;2012;regular unleaded;256.0;6.0;AUTOMATIC;4dr SUV;21;16;35895;Subaru Tribeca 2012
Subaru;Tribeca;2013;regular unleaded;256.0;6.0;AUTOMATIC;4dr SUV;21;16;32595;Subaru Tribeca 2013
Subaru;Tribeca;2014;regular unleaded;256.0;6.0;AUTOMATIC;4dr SUV;21;16;34095;Subaru Tribeca 2014
Mazda;Tribute Hybrid;2008;regular unleaded;133.0;4.0;AUTOMATIC;4dr SUV;30;34;27995;Mazda Tribute Hybrid 2008
Mazda;Tribute Hybrid;2009;regular unleaded;177.0;4.0;AUTOMATIC;4dr SUV;31;34;29175;Mazda Tribute Hybrid 2009
Mazda;Tribute;2009;regular unleaded;171.0;4.0;AUTOMATIC;4dr SUV;25;19;23545;Mazda Tribute 2009
Mazda;Tribute;2010;regular unleaded;171.0;4.0;AUTOMATIC;4dr SUV;26;20;24200;Mazda Tribute 2010
Mazda;Tribute;2011;regular unleaded;171.0;4.0;AUTOMATIC;4dr SUV;28;21;25700;Mazda Tribute 2011
Mazda;Truck;2002;regular unleaded;135.0;4.0;MANUAL;Regular Cab Pickup;25;21;12840;Mazda Truck 2002
Mazda;Truck;2003;regular unleaded;207.0;6.0;MANUAL;Extended Cab Pickup;17;14;21410;Mazda Truck 2003
Nissan;Truck;1995;regular unleaded;134.0;4.0;MANUAL;Extended Cab Pickup;24;19;2000;Nissan Truck 1995
Nissan;Truck;1996;regular unleaded;134.0;4.0;MANUAL;Regular Cab Pickup;24;19;2000;Nissan Truck 1996
Nissan;Truck;1997;regular unleaded;134.0;4.0;MANUAL;Extended Cab Pickup;18;15;2918;Nissan Truck 1997
Acura;TSX Sport Wagon;2012;premium unleaded (recommended);201.0;4.0;AUTOMATIC;Wagon;30;22;35010;Acura TSX Sport Wagon 2012
Acura;TSX Sport Wagon;2013;premium unleaded (recommended);201.0;4.0;AUTOMATIC;Wagon;30;22;35510;Acura TSX Sport Wagon 2013
Acura;TSX Sport Wagon;2014;premium unleaded (recommended);201.0;4.0;AUTOMATIC;Wagon;30;22;35635;Acura TSX Sport Wagon 2014
Acura;TSX;2012;premium unleaded (recommended);201.0;4.0;AUTOMATIC;Sedan;31;22;30010;Acura TSX 2012
Acura;TSX;2013;premium unleaded (recommended);201.0;4.0;AUTOMATIC;Sedan;31;22;30510;Acura TSX 2013
Acura;TSX;2014;premium unleaded (recommended);201.0;4.0;MANUAL;Sedan;29;21;31635;Acura TSX 2014
Audi;TT RS;2012;premium unleaded (required);360.0;5.0;MANUAL;Coupe;25;18;56850;Audi TT RS 2012
Audi;TT RS;2013;premium unleaded (required);360.0;5.0;MANUAL;Coupe;25;18;57200;Audi TT RS 2013
Audi;TT;2015;premium unleaded (recommended);211.0;4.0;AUTOMATED_MANUAL;Convertible;31;22;43350;Audi TT 2015
Audi;TT;2016;premium unleaded (recommended);220.0;4.0;AUTOMATED_MANUAL;Coupe;30;23;42900;Audi TT 2016
Audi;TT;2017;premium unleaded (recommended);220.0;4.0;AUTOMATED_MANUAL;Convertible;30;23;47000;Audi TT 2017
Audi;TTS;2015;premium unleaded (required);265.0;4.0;AUTOMATED_MANUAL;Convertible;31;22;51700;Audi TTS 2015
Audi;TTS;2016;premium unleaded (required);292.0;4.0;AUTOMATED_MANUAL;Coupe;27;23;51900;Audi TTS 2016
Audi;TTS;2017;premium unleaded (required);292.0;4.0;AUTOMATED_MANUAL;Coupe;27;23;52500;Audi TTS 2017
Hyundai;Tucson;2015;regular unleaded;182.0;4.0;AUTOMATIC;4dr SUV;28;21;26450;Hyundai Tucson 2015
Hyundai;Tucson;2016;regular unleaded;175.0;4.0;AUTOMATED_MANUAL;4dr SUV;33;26;24150;Hyundai Tucson 2016
Hyundai;Tucson;2017;regular unleaded;164.0;4.0;AUTOMATIC;4dr SUV;30;23;22700;Hyundai Tucson 2017
Toyota;Tundra;2015;regular unleaded;310.0;8.0;AUTOMATIC;Extended Cab Pickup;18;14;33210;Toyota Tundra 2015
Toyota;Tundra;2016;regular unleaded;381.0;8.0;AUTOMATIC;Extended Cab Pickup;17;13;34220;Toyota Tundra 2016
Toyota;Tundra;2017;regular unleaded;381.0;8.0;AUTOMATIC;Regular Cab Pickup;17;13;33450;Toyota Tundra 2017
GMC;Typhoon;1992;regular unleaded;285.0;6.0;AUTOMATIC;2dr SUV;17;14;5895;GMC Typhoon 1992
GMC;Typhoon;1993;regular unleaded;285.0;6.0;AUTOMATIC;2dr SUV;17;13;6890;GMC Typhoon 1993
Chevrolet;Uplander;2006;regular unleaded;201.0;6.0;AUTOMATIC;Passenger Minivan;23;16;22750;Chevrolet Uplander 2006
Chevrolet;Uplander;2007;regular unleaded;240.0;6.0;AUTOMATIC;Passenger Minivan;23;16;20205;Chevrolet Uplander 2007
Chevrolet;Uplander;2008;regular unleaded;240.0;6.0;AUTOMATIC;Passenger Minivan;23;16;21540;Chevrolet Uplander 2008
Aston Martin;V12 Vanquish;2004;premium unleaded (required);460.0;12.0;AUTOMATIC;Coupe;18;11;234260;Aston Martin V12 Vanquish 2004
Aston Martin;V12 Vanquish;2005;premium unleaded (required);460.0;12.0;AUTOMATED_MANUAL;Coupe;16;10;234260;Aston Martin V12 Vanquish 2005
Aston Martin;V12 Vanquish;2006;premium unleaded (required);520.0;12.0;AUTOMATED_MANUAL;Coupe;16;10;260000;Aston Martin V12 Vanquish 2006
Aston Martin;V12 Vantage S;2015;premium unleaded (required);565.0;12.0;AUTOMATED_MANUAL;Coupe;18;12;182395;Aston Martin V12 Vantage S 2015
Aston Martin;V12 Vantage S;2016;premium unleaded (required);565.0;12.0;AUTOMATED_MANUAL;Convertible;18;12;198195;Aston Martin V12 Vantage S 2016
Aston Martin;V12 Vantage;2011;premium unleaded (required);510.0;12.0;MANUAL;Coupe;17;11;191995;Aston Martin V12 Vantage 2011
Aston Martin;V12 Vantage;2012;premium unleaded (required);510.0;12.0;MANUAL;Coupe;17;11;180535;Aston Martin V12 Vantage 2012
Volvo;V40;2002;premium unleaded (required);160.0;4.0;AUTOMATIC;Wagon;27;19;24900;Volvo V40 2002
Volvo;V40;2003;premium unleaded (required);170.0;4.0;AUTOMATIC;Wagon;27;19;24900;Volvo V40 2003
Volvo;V40;2004;premium unleaded (required);170.0;4.0;AUTOMATIC;Wagon;27;19;25700;Volvo V40 2004
Volvo;V50;2009;premium unleaded (recommended);168.0;5.0;AUTOMATIC;Wagon;31;20;29800;Volvo V50 2009
Volvo;V50;2010;premium unleaded (recommended);227.0;5.0;MANUAL;Wagon;26;20;33050;Volvo V50 2010
Volvo;V50;2011;regular unleaded;227.0;5.0;AUTOMATIC;Wagon;30;21;32850;Volvo V50 2011
Volvo;V60 Cross Country;2015;regular unleaded;250.0;5.0;AUTOMATIC;Wagon;28;20;41000;Volvo V60 Cross Country 2015
Volvo;V60 Cross Country;2016;regular unleaded;250.0;5.0;AUTOMATIC;Wagon;28;20;41200;Volvo V60 Cross Country 2016
Volvo;V60 Cross Country;2017;regular unleaded;240.0;4.0;AUTOMATIC;Wagon;30;22;41700;Volvo V60 Cross Country 2017
Volvo;V60;2015;regular unleaded;325.0;6.0;AUTOMATIC;Wagon;28;19;45400;Volvo V60 2015
Volvo;V60;2016;regular unleaded;302.0;4.0;AUTOMATIC;Wagon;31;22;46050;Volvo V60 2016
Volvo;V60;2017;regular unleaded;302.0;4.0;AUTOMATIC;Wagon;31;23;48950;Volvo V60 2017
Volvo;V70;2008;premium unleaded (recommended);235.0;6.0;AUTOMATIC;Wagon;24;16;32465;Volvo V70 2008
Volvo;V70;2009;premium unleaded (recommended);235.0;6.0;AUTOMATIC;Wagon;25;16;32900;Volvo V70 2009
Volvo;V70;2010;premium unleaded (recommended);235.0;6.0;AUTOMATIC;Wagon;27;18;33550;Volvo V70 2010
Aston Martin;V8 Vantage;2014;premium unleaded (required);430.0;8.0;MANUAL;Convertible;19;13;145200;Aston Martin V8 Vantage 2014
Aston Martin;V8 Vantage;2015;premium unleaded (required);430.0;8.0;MANUAL;Convertible;19;13;147495;Aston Martin V8 Vantage 2015
Aston Martin;V8 Vantage;2016;premium unleaded (required);430.0;8.0;MANUAL;Convertible;19;13;148795;Aston Martin V8 Vantage 2016
Audi;V8;1992;regular unleaded;276.0;8.0;AUTOMATIC;Sedan;18;13;2000;Audi V8 1992
Audi;V8;1993;regular unleaded;276.0;8.0;AUTOMATIC;Sedan;18;13;2149;Audi V8 1993
Audi;V8;1994;regular unleaded;276.0;8.0;AUTOMATIC;Sedan;18;13;2239;Audi V8 1994
Volvo;V90;1998;regular unleaded;181.0;6.0;AUTOMATIC;Wagon;23;16;2200;Volvo V90 1998
Volkswagen;Vanagon;1990;regular unleaded;90.0;4.0;MANUAL;Passenger Minivan;15;14;2000;Volkswagen Vanagon 1990
Volkswagen;Vanagon;1991;regular unleaded;90.0;4.0;MANUAL;Passenger Minivan;18;16;2000;Volkswagen Vanagon 1991
GMC;Vandura;1994;regular unleaded;200.0;6.0;AUTOMATIC;Cargo Van;20;15;2000;GMC Vandura 1994
GMC;Vandura;1995;regular unleaded;165.0;6.0;AUTOMATIC;Cargo Van;20;15;2000;GMC Vandura 1995
Nissan;Van;1990;regular unleaded;106.0;4.0;AUTOMATIC;Passenger Minivan;19;15;2000;Nissan Van 1990
Aston Martin;Vanquish;2014;premium unleaded (required);565.0;12.0;AUTOMATIC;Convertible;19;13;296295;Aston Martin Vanquish 2014
Aston Martin;Vanquish;2015;premium unleaded (required);568.0;12.0;AUTOMATIC;Convertible;21;13;301695;Aston Martin Vanquish 2015
Aston Martin;Vanquish;2016;premium unleaded (required);568.0;12.0;AUTOMATIC;Coupe;21;13;287650;Aston Martin Vanquish 2016
Mitsubishi;Vanwagon;1990;regular unleaded;107.0;4.0;AUTOMATIC;Passenger Minivan;19;16;2000;Mitsubishi Vanwagon 1990
Hyundai;Veloster;2014;regular unleaded;201.0;4.0;AUTOMATIC;2dr Hatchback;31;24;23300;Hyundai Veloster 2014
Hyundai;Veloster;2015;regular unleaded;132.0;4.0;AUTOMATED_MANUAL;2dr Hatchback;36;27;19250;Hyundai Veloster 2015
Hyundai;Veloster;2016;regular unleaded;132.0;4.0;AUTOMATED_MANUAL;2dr Hatchback;36;28;19100;Hyundai Veloster 2016
Chevrolet;Venture;2003;regular unleaded;185.0;6.0;AUTOMATIC;Passenger Minivan;22;16;31790;Chevrolet Venture 2003
Chevrolet;Venture;2004;regular unleaded;185.0;6.0;AUTOMATIC;Passenger Minivan;24;17;30575;Chevrolet Venture 2004
Chevrolet;Venture;2005;regular unleaded;185.0;6.0;AUTOMATIC;Passenger Minivan;24;17;30760;Chevrolet Venture 2005
Toyota;Venza;2013;regular unleaded;181.0;4.0;AUTOMATIC;Wagon;26;20;31510;Toyota Venza 2013
Toyota;Venza;2014;regular unleaded;268.0;6.0;AUTOMATIC;Wagon;26;19;29770;Toyota Venza 2014
Toyota;Venza;2015;regular unleaded;268.0;6.0;AUTOMATIC;Wagon;25;18;35600;Toyota Venza 2015
Hyundai;Veracruz;2010;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;22;16;35895;Hyundai Veracruz 2010
Hyundai;Veracruz;2011;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;22;17;28345;Hyundai Veracruz 2011
Hyundai;Veracruz;2012;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;21;16;30245;Hyundai Veracruz 2012
Buick;Verano;2015;regular unleaded;180.0;4.0;AUTOMATIC;Sedan;32;21;21065;Buick Verano 2015
Buick;Verano;2016;regular unleaded;180.0;4.0;AUTOMATIC;Sedan;32;21;23480;Buick Verano 2016
Buick;Verano;2017;regular unleaded;180.0;4.0;AUTOMATIC;Sedan;31;21;21065;Buick Verano 2017
Suzuki;Verona;2005;regular unleaded;155.0;6.0;AUTOMATIC;Sedan;25;18;19349;Suzuki Verona 2005
Suzuki;Verona;2006;regular unleaded;155.0;6.0;AUTOMATIC;Sedan;25;17;20299;Suzuki Verona 2006
Nissan;Versa Note;2015;regular unleaded;109.0;4.0;AUTOMATIC;4dr Hatchback;40;31;17930;Nissan Versa Note 2015
Nissan;Versa Note;2016;regular unleaded;109.0;4.0;AUTOMATIC;4dr Hatchback;40;31;16380;Nissan Versa Note 2016
Nissan;Versa Note;2017;regular unleaded;109.0;4.0;AUTOMATIC;4dr Hatchback;39;31;15480;Nissan Versa Note 2017
Nissan;Versa;2015;regular unleaded;109.0;4.0;AUTOMATIC;Sedan;40;31;13990;Nissan Versa 2015
Nissan;Versa;2016;regular unleaded;109.0;4.0;AUTOMATIC;Sedan;40;31;14040;Nissan Versa 2016
Nissan;Versa;2017;regular unleaded;109.0;4.0;AUTOMATIC;Sedan;39;31;17280;Nissan Versa 2017
Bugatti;Veyron 16.4;2008;premium unleaded (required);1001.0;16.0;AUTOMATED_MANUAL;Coupe;14;8;2065902;Bugatti Veyron 16.4 2008
Bugatti;Veyron 16.4;2009;premium unleaded (required);1001.0;16.0;AUTOMATED_MANUAL;Coupe;14;8;1705769;Bugatti Veyron 16.4 2009
Pontiac;Vibe;2008;regular unleaded;126.0;4.0;MANUAL;Wagon;33;26;16855;Pontiac Vibe 2008
Pontiac;Vibe;2009;regular unleaded;132.0;4.0;MANUAL;4dr Hatchback;32;26;16100;Pontiac Vibe 2009
Pontiac;Vibe;2010;regular unleaded;158.0;4.0;AUTOMATIC;4dr Hatchback;26;20;20275;Pontiac Vibe 2010
Acura;Vigor;1992;regular unleaded;176.0;5.0;MANUAL;Sedan;24;18;2000;Acura Vigor 1992
Acura;Vigor;1993;regular unleaded;176.0;5.0;MANUAL;Sedan;24;18;2000;Acura Vigor 1993
Acura;Vigor;1994;regular unleaded;176.0;5.0;MANUAL;Sedan;24;18;2000;Acura Vigor 1994
Dodge;Viper;2015;premium unleaded (required);645.0;10.0;MANUAL;Coupe;21;12;107995;Dodge Viper 2015
Dodge;Viper;2016;premium unleaded (required);645.0;10.0;MANUAL;Coupe;21;12;95895;Dodge Viper 2016
Dodge;Viper;2017;premium unleaded (required);645.0;10.0;MANUAL;Coupe;19;12;95895;Dodge Viper 2017
Aston Martin;Virage;2012;premium unleaded (required);490.0;12.0;AUTOMATIC;Coupe;18;13;208295;Aston Martin Virage 2012
Suzuki;Vitara;2002;regular unleaded;127.0;4.0;AUTOMATIC;Convertible SUV;23;20;16599;Suzuki Vitara 2002
Suzuki;Vitara;2003;regular unleaded;127.0;4.0;MANUAL;4dr SUV;23;20;18199;Suzuki Vitara 2003
Suzuki;Vitara;2004;regular unleaded;165.0;6.0;AUTOMATIC;4dr SUV;20;17;19199;Suzuki Vitara 2004
Chrysler;Voyager;2001;flex-fuel (unleaded/E85);180.0;6.0;AUTOMATIC;Passenger Minivan;22;16;23525;Chrysler Voyager 2001
Chrysler;Voyager;2002;flex-fuel (unleaded/E85);180.0;6.0;AUTOMATIC;Passenger Minivan;22;16;23640;Chrysler Voyager 2002
Chrysler;Voyager;2003;regular unleaded;150.0;4.0;AUTOMATIC;Passenger Minivan;25;18;20960;Chrysler Voyager 2003
Plymouth;Voyager;1998;regular unleaded;150.0;4.0;AUTOMATIC;Passenger Minivan;24;18;2000;Plymouth Voyager 1998
Plymouth;Voyager;1999;flex-fuel (unleaded/E85);158.0;6.0;AUTOMATIC;Passenger Minivan;22;16;2166;Plymouth Voyager 1999
Plymouth;Voyager;2000;flex-fuel (unleaded/E85);158.0;6.0;AUTOMATIC;Passenger Minivan;23;16;2317;Plymouth Voyager 2000
Ford;Windstar Cargo;2001;regular unleaded;200.0;6.0;AUTOMATIC;Cargo Minivan;22;16;20220;Ford Windstar Cargo 2001
Ford;Windstar Cargo;2002;regular unleaded;200.0;6.0;AUTOMATIC;Cargo Minivan;21;16;20585;Ford Windstar Cargo 2002
Ford;Windstar Cargo;2003;regular unleaded;200.0;6.0;AUTOMATIC;Cargo Minivan;22;16;21075;Ford Windstar Cargo 2003
Ford;Windstar;2001;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;22;16;31115;Ford Windstar 2001
Ford;Windstar;2002;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;21;16;28900;Ford Windstar 2002
Ford;Windstar;2003;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;22;16;27870;Ford Windstar 2003
Rolls-Royce;Wraith;2014;premium unleaded (required);624.0;12.0;AUTOMATIC;Coupe;21;13;284900;Rolls-Royce Wraith 2014
Rolls-Royce;Wraith;2015;premium unleaded (required);624.0;12.0;AUTOMATIC;Coupe;21;13;294025;Rolls-Royce Wraith 2015
Rolls-Royce;Wraith;2016;premium unleaded (required);624.0;12.0;AUTOMATIC;Coupe;21;13;304350;Rolls-Royce Wraith 2016
Subaru;WRX;2015;premium unleaded (required);305.0;4.0;MANUAL;Sedan;23;17;37395;Subaru WRX 2015
Subaru;WRX;2016;premium unleaded (required);305.0;4.0;MANUAL;Sedan;23;17;34695;Subaru WRX 2016
Subaru;WRX;2017;premium unleaded (required);305.0;4.0;MANUAL;Sedan;23;17;39995;Subaru WRX 2017
Suzuki;X-90;1996;regular unleaded;95.0;4.0;MANUAL;2dr SUV;26;22;2000;Suzuki X-90 1996
Suzuki;X-90;1997;regular unleaded;95.0;4.0;MANUAL;2dr SUV;26;22;2000;Suzuki X-90 1997
Suzuki;X-90;1998;regular unleaded;95.0;4.0;MANUAL;2dr SUV;26;22;2000;Suzuki X-90 1998
BMW;X1;2015;premium unleaded (required);240.0;4.0;AUTOMATIC;4dr SUV;34;23;31200;BMW X1 2015
BMW;X1;2016;premium unleaded (required);228.0;4.0;AUTOMATIC;4dr SUV;32;22;34800;BMW X1 2016
BMW;X1;2017;premium unleaded (required);228.0;4.0;AUTOMATIC;4dr SUV;32;23;33100;BMW X1 2017
BMW;X3;2015;premium unleaded (required);300.0;6.0;AUTOMATIC;4dr SUV;26;19;45500;BMW X3 2015
BMW;X3;2016;premium unleaded (required);240.0;4.0;AUTOMATIC;4dr SUV;28;21;38950;BMW X3 2016
BMW;X3;2017;diesel;180.0;4.0;AUTOMATIC;4dr SUV;34;27;42750;BMW X3 2017
BMW;X4;2015;premium unleaded (required);240.0;4.0;AUTOMATIC;4dr SUV;28;20;44700;BMW X4 2015
BMW;X4;2016;premium unleaded (required);360.0;6.0;AUTOMATIC;4dr SUV;25;18;57800;BMW X4 2016
BMW;X4;2017;premium unleaded (required);355.0;6.0;AUTOMATIC;4dr SUV;26;19;58100;BMW X4 2017
BMW;X5 M;2015;premium unleaded (required);567.0;8.0;AUTOMATIC;4dr SUV;19;14;98700;BMW X5 M 2015
BMW;X5 M;2016;premium unleaded (required);567.0;8.0;AUTOMATIC;4dr SUV;19;14;98800;BMW X5 M 2016
BMW;X5 M;2017;premium unleaded (required);567.0;8.0;AUTOMATIC;4dr SUV;19;14;98800;BMW X5 M 2017
BMW;X5;2015;diesel;255.0;6.0;AUTOMATIC;4dr SUV;31;24;57700;BMW X5 2015
BMW;X5;2016;premium unleaded (required);300.0;6.0;AUTOMATIC;4dr SUV;24;18;57000;BMW X5 2016
BMW;X5;2017;premium unleaded (required);300.0;6.0;AUTOMATIC;4dr SUV;24;18;57800;BMW X5 2017
