ID_Cliente;Edad;Ingresos_Mensuales_USD;Puntuacion_Gasto;Visitas_Mensuales;Articulos_Comprados;Tiempo_Navegacion_Min;Categoria_Fidelidad
CLIENTE_3162;40;773.0;67;6;34;53.66;Bronce
CLIENTE_3163;41;482.0;38;9;46;22.05;Plata
CLIENTE_3164;62;572.0;29;2;14;49.68;Plata
CLIENTE_3165;36;1234.0;15;4;13;23.49;Plata
CLIENTE_3166;22;1073.0;87;2;49;50.16;Plata
CLIENTE_3167;49;671.0;23;5;49;7.81;Plata
CLIENTE_3168;61;482.0;82;10;3;5.4;Bronce
CLIENTE_3169;18;980.0;46;8;21;11.23;Bronce
CLIENTE_3170;40;673.0;83;2;16;53.07;Plata
CLIENTE_3171;54;482.0;28;4;38;34.35;Plata
CLIENTE_3172;25;1064.0;26;4;26;37.68;Oro
CLIENTE_3173;30;656.0;10;2;6;51.32;Oro
CLIENTE_3174;25;1369.0;47;6;18;7.79;Oro
CLIENTE_3175;74;482.0;4;7;41;26.29;Oro
CLIENTE_3176;40;482.0;55;4;6;40.37;Plata
CLIENTE_3177;60;786.0;66;3;41;27.26;Bronce
CLIENTE_3178;18;792.0;67;5;25;6.77;Bronce
CLIENTE_3179;62;482.0;7;7;48;40.8;Oro
CLIENTE_3180;68;482.0;55;1;24;26.53;Bronce
CLIENTE_3181;41;3474.0;80;7;30;6.06;Bronce
CLIENTE_3182;52;554.0;31;8;23;14.38;Bronce
CLIENTE_3183;41;1031.0;74;3;45;16.97;Bronce
CLIENTE_3184;34;482.0;19;4;43;33.08;Plata
CLIENTE_3185;22;482.0;28;7;8;15.25;Plata
CLIENTE_3186;37;601.0;81;6;49;24.87;Plata
CLIENTE_3187;38;567.0;28;8;9;46.29;Plata
CLIENTE_3188;57;523.0;19;1;6;49.42;Bronce
CLIENTE_3189;48;621.0;87;8;33;48.75;Bronce
CLIENTE_3190;63;779.0;20;9;33;43.23;Oro
CLIENTE_3191;53;608.0;13;4;45;34.8;Bronce
CLIENTE_3192;28;482.0;77;4;7;35.28;Plata
CLIENTE_3193;69;890.0;43;2;42;57.44;Plata
CLIENTE_3194;32;482.0;11;4;18;53.28;Bronce
CLIENTE_3195;36;482.0;48;4;6;40.74;Bronce
CLIENTE_3196;24;1036.0;15;2;45;30.77;Bronce
CLIENTE_3197;68;902.0;17;7;37;45.1;Bronce
CLIENTE_3198;45;643.0;54;7;21;8.45;Bronce
CLIENTE_3199;68;482.0;50;4;26;56.95;Oro
CLIENTE_3200;60;482.0;28;6;15;35.12;Plata
CLIENTE_3201;22;568.0;83;6;44;32.65;Bronce
CLIENTE_3202;22;482.0;4;3;30;21.0;Plata
CLIENTE_3203;47;482.0;22;5;11;5.19;Bronce
CLIENTE_3204;71;984.0;86;11;8;8.37;Bronce
CLIENTE_3205;49;1566.0;39;7;5;19.47;Oro
CLIENTE_3206;25;517.0;34;6;8;34.79;Oro
CLIENTE_3207;27;1047.0;97;0;5;9.6;Plata
CLIENTE_3208;55;482.0;44;10;10;58.46;Oro
CLIENTE_3209;64;988.0;42;6;15;27.6;Oro
CLIENTE_3210;49;482.0;40;6;38;22.4;Plata
CLIENTE_3211;65;800.0;97;3;3;33.89;Oro
CLIENTE_3212;45;573.0;12;7;41;8.57;Plata
CLIENTE_3213;34;1469.0;2;6;10;51.77;Bronce
CLIENTE_3214;48;482.0;28;1;7;30.32;Oro
CLIENTE_3215;25;969.0;74;5;24;14.81;Bronce
CLIENTE_3216;57;562.0;86;4;26;13.9;Bronce
CLIENTE_3217;42;605.0;81;3;34;24.85;Bronce
CLIENTE_3218;26;596.0;90;5;8;36.53;Oro
CLIENTE_3219;19;482.0;67;5;39;27.93;Bronce
CLIENTE_3220;32;660.0;71;5;5;37.82;Bronce
CLIENTE_3221;67;641.0;72;5;36;43.8;Bronce
CLIENTE_3222;20;769.0;84;0;43;46.17;Plata
CLIENTE_3223;66;700.0;76;0;26;27.05;Bronce
CLIENTE_3224;53;1074.0;99;9;10;44.44;Plata
CLIENTE_3225;21;1158.0;81;6;33;12.78;Oro
CLIENTE_3226;31;482.0;92;6;36;33.22;Bronce
CLIENTE_3227;58;1120.0;10;1;31;8.99;Oro
CLIENTE_3228;58;482.0;86;7;38;18.43;Bronce
CLIENTE_3229;42;946.0;57;5;25;37.08;Bronce
CLIENTE_3230;72;965.0;97;6;45;45.72;Plata
CLIENTE_3231;67;482.0;86;6;13;10.24;Oro
CLIENTE_3232;27;703.0;37;6;1;16.39;Bronce
CLIENTE_3233;38;502.0;77;2;36;59.55;Plata
CLIENTE_3234;53;482.0;91;3;36;23.57;Bronce
CLIENTE_3235;29;1496.0;64;4;24;20.62;Plata
CLIENTE_3236;44;482.0;79;5;27;9.69;Plata
CLIENTE_3237;57;482.0;86;3;18;43.22;Bronce
CLIENTE_3238;19;696.0;94;6;47;32.95;Plata
CLIENTE_3239;71;1004.0;40;6;15;13.67;Bronce
CLIENTE_3240;30;611.0;98;4;17;39.81;Plata
CLIENTE_3241;70;1339.0;60;6;29;33.92;Plata
CLIENTE_3242;49;915.0;98;6;5;36.07;Plata
CLIENTE_3243;48;482.0;48;9;11;59.72;Bronce
CLIENTE_3244;33;484.0;99;2;16;6.57;Bronce
CLIENTE_3245;49;482.0;19;4;34;55.32;Oro
CLIENTE_3246;49;887.0;72;2;17;51.3;Oro
CLIENTE_3247;51;482.0;33;5;33;27.84;Plata
CLIENTE_3248;28;3070.0;44;4;49;53.45;Plata
CLIENTE_3249;27;915.0;92;6;31;40.67;Plata
CLIENTE_3250;32;727.0;37;4;18;53.91;Bronce
CLIENTE_3251;34;1351.0;89;4;25;37.71;Bronce
CLIENTE_3252;57;2714.0;36;5;5;16.89;Plata
CLIENTE_3253;35;1122.0;81;3;30;36.69;Bronce
CLIENTE_3254;72;1175.0;88;7;45;14.85;Oro
CLIENTE_3255;26;719.0;21;7;23;12.75;Bronce
CLIENTE_3256;42;611.0;2;6;38;40.97;Plata
CLIENTE_3257;57;500.0;31;4;45;57.11;Plata
CLIENTE_3258;31;482.0;97;6;18;37.37;Bronce
CLIENTE_3259;42;482.0;30;2;32;48.77;Plata
CLIENTE_3260;67;482.0;76;5;30;14.26;Plata
CLIENTE_3261;39;636.0;44;4;29;40.98;Bronce
CLIENTE_3262;69;482.0;12;11;36;45.31;Plata
CLIENTE_3263;47;746.0;51;5;9;7.29;Bronce
CLIENTE_3264;37;651.0;49;3;23;10.34;Plata
CLIENTE_3265;38;726.0;24;3;3;47.99;Bronce
CLIENTE_3266;61;486.0;24;2;22;29.2;Plata
CLIENTE_3267;49;4214.0;60;7;40;27.31;Bronce
CLIENTE_3268;68;1504.0;11;4;45;55.62;Plata
CLIENTE_3269;63;482.0;13;3;31;59.56;Plata
CLIENTE_3270;66;765.0;91;6;22;47.04;Plata
CLIENTE_3271;73;482.0;72;2;11;48.59;Oro
CLIENTE_3272;38;482.0;74;7;42;16.46;Bronce
CLIENTE_3273;52;482.0;72;4;43;15.57;Oro
CLIENTE_3274;49;862.0;64;5;3;58.94;Bronce
CLIENTE_3275;47;482.0;20;9;14;43.23;Bronce
CLIENTE_3276;72;1189.0;72;4;46;42.77;Bronce
CLIENTE_3277;56;1207.0;73;4;19;20.74;Plata
CLIENTE_3278;66;1517.0;71;6;31;53.76;Oro
CLIENTE_3279;29;482.0;78;1;36;7.44;Oro
CLIENTE_3280;58;885.0;28;6;32;20.1;Bronce
CLIENTE_3281;64;972.0;2;5;26;14.91;Bronce
CLIENTE_3282;35;500.0;43;5;1;44.11;Plata
CLIENTE_3283;38;482.0;8;6;2;44.34;Oro
CLIENTE_3284;30;1747.0;13;7;6;34.41;Bronce
CLIENTE_3285;38;762.0;85;5;45;5.29;Oro
CLIENTE_3286;25;974.0;92;6;14;53.06;Plata
CLIENTE_3287;63;482.0;35;6;28;57.56;Plata
CLIENTE_3288;57;482.0;23;5;33;16.13;Bronce
CLIENTE_3289;63;482.0;46;6;25;51.32;Oro
CLIENTE_3290;24;617.0;15;4;40;58.53;Oro
CLIENTE_3291;40;482.0;2;3;18;22.98;Bronce
CLIENTE_3292;61;661.0;61;5;46;15.18;Bronce
CLIENTE_3293;49;482.0;76;8;34;58.76;Oro
CLIENTE_3294;28;482.0;64;5;12;8.29;Bronce
CLIENTE_3295;39;995.0;52;2;27;20.18;Bronce
CLIENTE_3296;39;956.0;36;7;24;45.81;Bronce
CLIENTE_3297;60;526.0;67;6;33;38.95;Plata
CLIENTE_3298;42;482.0;69;5;15;42.65;Bronce
CLIENTE_3299;39;482.0;67;5;43;43.95;Bronce
CLIENTE_3300;45;532.0;47;3;32;42.74;Bronce
CLIENTE_3301;46;979.0;83;7;17;23.82;Bronce
CLIENTE_3302;30;1161.0;2;7;35;22.13;Plata
CLIENTE_3303;35;494.0;44;7;47;28.57;Bronce
CLIENTE_3304;19;482.0;64;3;45;49.42;Oro
CLIENTE_3305;46;781.0;81;5;35;56.6;Bronce
CLIENTE_3306;38;482.0;78;6;13;30.04;Plata
CLIENTE_3307;32;487.0;28;5;9;9.72;Plata
CLIENTE_3308;69;1473.0;91;5;10;56.61;Bronce
CLIENTE_3309;44;1093.0;54;4;1;9.42;Plata
CLIENTE_3310;67;731.0;74;5;34;13.75;Oro
CLIENTE_3311;48;482.0;67;5;46;52.72;Plata
CLIENTE_3312;32;755.0;36;5;37;35.33;Bronce
CLIENTE_3313;68;1258.0;63;5;25;24.4;Plata
CLIENTE_3314;40;531.0;25;6;22;56.2;Plata
CLIENTE_3315;41;1496.0;86;6;10;57.83;Plata
CLIENTE_3316;61;1445.0;48;3;26;23.19;Oro
CLIENTE_3317;30;1805.0;39;11;19;52.76;Plata
CLIENTE_3318;39;799.0;47;2;40;42.32;Bronce
CLIENTE_3319;60;946.0;94;4;45;20.1;Bronce
CLIENTE_3320;54;1554.0;21;5;41;56.78;Bronce
CLIENTE_3321;50;870.0;30;3;4;8.47;Plata
CLIENTE_3322;73;492.0;92;4;40;22.49;Bronce
CLIENTE_3323;20;508.0;31;6;5;26.79;Bronce
CLIENTE_3324;71;767.0;26;4;29;42.99;Oro
CLIENTE_3325;36;482.0;22;8;38;7.11;Bronce
CLIENTE_3326;40;610.0;21;3;5;53.94;Bronce
CLIENTE_3327;46;1284.0;1;5;1;41.25;Bronce
CLIENTE_3328;47;482.0;37;8;28;20.13;Bronce
CLIENTE_3329;56;1670.0;77;5;19;41.21;Bronce
CLIENTE_3330;61;1304.0;85;2;36;34.53;Oro
CLIENTE_3331;64;505.0;46;4;1;23.5;Oro
CLIENTE_3332;42;922.0;9;4;29;6.57;Bronce
CLIENTE_3333;54;666.0;17;3;36;35.31;Plata
CLIENTE_3334;64;1391.0;47;5;32;9.52;Plata
CLIENTE_3335;25;1199.0;85;8;14;49.56;Bronce
CLIENTE_3336;59;482.0;95;7;32;9.87;Bronce
CLIENTE_3337;33;946.0;59;3;46;28.58;Oro
CLIENTE_3338;25;588.0;54;8;9;28.9;Plata
CLIENTE_3339;18;699.0;86;6;19;35.59;Bronce
CLIENTE_3340;61;482.0;12;5;11;7.17;Plata
CLIENTE_3341;22;1899.0;64;3;48;16.21;Plata
CLIENTE_3342;20;1241.0;6;6;4;15.97;Bronce
CLIENTE_3343;18;482.0;53;4;41;37.94;Bronce
CLIENTE_3344;21;482.0;16;6;25;19.5;Bronce
CLIENTE_3345;57;528.0;90;5;17;12.93;Bronce
CLIENTE_3346;52;863.0;5;9;47;6.01;Oro
CLIENTE_3347;49;768.0;73;5;8;51.23;Bronce
CLIENTE_3348;59;1411.0;46;4;45;58.44;Plata
CLIENTE_3349;51;1068.0;14;4;1;43.68;Oro
CLIENTE_3350;60;1190.0;44;7;2;27.7;Bronce
CLIENTE_3351;42;809.0;63;5;10;11.71;Bronce
CLIENTE_3352;27;482.0;94;5;27;31.13;Oro
CLIENTE_3353;38;591.0;52;2;27;30.15;Oro
CLIENTE_3354;63;1256.0;26;7;13;28.09;Plata
CLIENTE_3355;56;645.0;53;2;11;25.81;Plata
CLIENTE_3356;44;900.0;29;7;14;32.32;Bronce
CLIENTE_3357;44;549.0;19;3;32;9.02;Plata
CLIENTE_3358;19;482.0;47;6;16;7.11;Plata
CLIENTE_3359;58;618.0;8;7;29;8.52;Bronce
CLIENTE_3360;65;801.0;23;4;38;16.0;Bronce
CLIENTE_3361;30;482.0;35;6;34;20.29;Bronce
CLIENTE_3362;26;577.0;95;3;26;14.32;Bronce
CLIENTE_3363;69;482.0;53;6;5;18.86;Oro
CLIENTE_3364;53;1302.0;99;6;19;15.22;Plata
CLIENTE_3365;39;557.0;96;7;39;13.29;Bronce
CLIENTE_3366;59;1590.0;58;7;28;21.11;Oro
CLIENTE_3367;43;1664.0;5;8;28;26.86;Bronce
CLIENTE_3368;71;634.0;16;4;17;45.93;Oro
CLIENTE_3369;29;482.0;17;3;37;57.56;Plata
CLIENTE_3370;34;482.0;32;6;44;55.54;Oro
CLIENTE_3371;31;482.0;96;3;19;31.18;Bronce
CLIENTE_3372;31;482.0;52;6;27;30.37;Bronce
CLIENTE_3373;74;1521.0;20;4;12;11.91;Bronce
CLIENTE_3374;51;713.0;66;5;3;58.45;Bronce
CLIENTE_3375;70;840.0;84;4;4;46.81;Plata
CLIENTE_3376;74;482.0;82;6;47;51.62;Bronce
CLIENTE_3377;37;482.0;1;6;47;17.88;Plata
CLIENTE_3378;28;1133.0;58;10;11;27.06;Plata
CLIENTE_3379;33;790.0;93;5;34;10.65;Bronce
CLIENTE_3380;68;609.0;93;3;18;56.74;Bronce
CLIENTE_3381;48;933.0;83;7;35;20.72;Oro
CLIENTE_3382;72;1775.0;44;3;18;37.78;Bronce
CLIENTE_3383;23;583.0;6;4;46;13.37;Bronce
CLIENTE_3384;73;693.0;50;4;6;49.15;Plata
CLIENTE_3385;36;747.0;72;3;34;15.25;Plata
CLIENTE_3386;54;2794.0;88;10;33;49.52;Plata
CLIENTE_3387;21;482.0;20;5;8;27.1;Oro
CLIENTE_3388;64;1002.0;14;7;42;36.78;Oro
CLIENTE_3389;21;621.0;5;7;20;19.83;Bronce
CLIENTE_3390;37;935.0;41;5;20;53.55;Bronce
CLIENTE_3391;27;482.0;40;4;43;46.79;Plata
CLIENTE_3392;41;646.0;34;6;18;24.49;Plata
CLIENTE_3393;71;1019.0;80;4;27;37.2;Plata
CLIENTE_3394;52;4306.0;45;3;48;12.09;Plata
CLIENTE_3395;43;1080.0;71;5;5;13.83;Plata
CLIENTE_3396;54;482.0;80;5;7;34.35;Bronce
CLIENTE_3397;55;516.0;71;3;22;40.23;Oro
CLIENTE_3398;38;507.0;27;5;34;35.66;Bronce
CLIENTE_3399;71;482.0;78;4;43;35.77;Oro
CLIENTE_3400;57;546.0;78;8;13;45.83;Plata
CLIENTE_3401;56;1032.0;44;1;32;54.63;Plata
CLIENTE_3402;38;482.0;33;4;24;26.32;Bronce
CLIENTE_3403;27;1248.0;33;4;16;34.53;Bronce
CLIENTE_3404;55;891.0;44;4;14;54.12;Oro
CLIENTE_3405;63;482.0;20;7;39;30.54;Bronce
CLIENTE_3406;21;611.0;36;2;7;29.48;Bronce
CLIENTE_3407;74;1735.0;7;1;44;47.16;Bronce
CLIENTE_3408;62;1033.0;32;5;12;53.25;Bronce
CLIENTE_3409;37;669.0;67;7;20;45.57;Bronce
CLIENTE_3410;34;577.0;39;4;33;10.51;Bronce
CLIENTE_3411;72;696.0;93;7;6;30.56;Plata
CLIENTE_3412;24;489.0;24;11;40;16.66;Plata
CLIENTE_3413;21;482.0;86;3;27;22.45;Oro
CLIENTE_3414;46;2265.0;70;4;13;30.78;Bronce
CLIENTE_3415;31;730.0;88;3;5;17.18;Bronce
CLIENTE_3416;20;845.0;87;5;24;33.38;Bronce
CLIENTE_3417;41;642.0;54;3;10;40.38;Plata
CLIENTE_3418;54;482.0;38;9;46;53.12;Bronce
CLIENTE_3419;33;595.0;74;6;32;16.63;Plata
CLIENTE_3420;72;482.0;80;6;9;22.08;Bronce
CLIENTE_3421;69;2608.0;75;6;49;27.32;Bronce
CLIENTE_3422;21;482.0;32;9;35;17.35;Bronce
CLIENTE_3423;73;482.0;45;6;44;23.26;Oro
CLIENTE_3424;41;511.0;61;10;12;53.58;Bronce
CLIENTE_3425;51;1441.0;70;8;11;12.63;Oro
CLIENTE_3426;47;671.0;88;3;36;29.41;Oro
CLIENTE_3427;35;482.0;97;7;8;22.1;Bronce
CLIENTE_3428;36;1412.0;53;0;10;9.24;Oro
CLIENTE_3429;48;1031.0;51;2;14;10.29;Bronce
CLIENTE_3430;36;919.0;76;3;30;48.17;Bronce
CLIENTE_3431;66;1022.0;56;6;1;51.88;Bronce
CLIENTE_3432;63;2798.0;27;5;12;45.78;Bronce
CLIENTE_3433;36;2468.0;38;6;5;34.66;Bronce
CLIENTE_3434;39;482.0;62;3;14;47.5;Bronce
CLIENTE_3435;41;1762.0;18;6;36;13.36;Bronce
CLIENTE_3436;62;837.0;64;4;17;47.91;Plata
CLIENTE_3437;29;897.0;77;5;22;28.29;Bronce
CLIENTE_3438;47;482.0;30;7;31;46.27;Bronce
CLIENTE_3439;55;601.0;49;8;26;17.53;Plata
CLIENTE_3440;70;482.0;41;5;13;50.79;Plata
CLIENTE_3441;48;1093.0;13;4;3;36.25;Plata
CLIENTE_3442;53;1265.0;34;8;43;5.4;Oro
CLIENTE_3443;36;482.0;100;7;11;33.56;Plata
CLIENTE_3444;65;656.0;94;2;5;22.07;Plata
CLIENTE_3445;62;1304.0;25;3;38;8.16;Bronce
CLIENTE_3446;53;595.0;66;7;4;29.6;Bronce
CLIENTE_3447;47;1030.0;100;4;32;22.13;Plata
CLIENTE_3448;72;821.0;18;6;10;16.24;Plata
CLIENTE_3449;66;816.0;5;8;10;24.2;Plata
CLIENTE_3450;72;565.0;19;4;44;14.88;Plata
CLIENTE_3451;50;482.0;42;2;18;21.49;Plata
CLIENTE_3452;35;482.0;18;8;47;11.34;Bronce
CLIENTE_3453;69;1018.0;32;9;23;9.64;Bronce
CLIENTE_3454;66;673.0;21;2;18;55.05;Plata
CLIENTE_3455;45;612.0;10;2;35;54.65;Plata
CLIENTE_3456;64;516.0;37;6;3;50.54;Bronce
CLIENTE_3457;28;554.0;49;3;1;17.67;Oro
CLIENTE_3458;74;1247.0;86;8;17;44.92;Oro
CLIENTE_3459;71;544.0;13;4;42;37.43;Plata
CLIENTE_3460;62;482.0;55;4;6;7.82;Bronce
CLIENTE_3461;50;1039.0;17;8;11;54.48;Bronce
CLIENTE_3462;34;588.0;9;5;14;59.89;Bronce
CLIENTE_3463;23;678.0;88;2;49;43.98;Plata
CLIENTE_3464;21;1745.0;44;6;28;17.73;Bronce
CLIENTE_3465;37;657.0;78;3;39;35.49;Bronce
CLIENTE_3466;65;791.0;46;10;36;11.02;Plata
CLIENTE_3467;64;482.0;8;6;11;21.43;Oro
CLIENTE_3468;44;583.0;37;5;41;44.45;Plata
CLIENTE_3469;32;959.0;19;6;40;21.56;Oro
CLIENTE_3470;23;482.0;63;3;4;13.1;Oro
CLIENTE_3471;64;750.0;92;10;48;5.41;Bronce
CLIENTE_3472;31;707.0;46;2;6;36.49;Plata
CLIENTE_3473;28;682.0;94;2;38;58.28;Bronce
CLIENTE_3474;56;1239.0;71;4;19;31.63;Bronce
CLIENTE_3475;26;813.0;26;6;31;16.69;Bronce
CLIENTE_3476;43;1615.0;46;4;2;30.48;Bronce
CLIENTE_3477;33;482.0;46;2;43;38.11;Oro
CLIENTE_3478;22;722.0;75;7;25;49.08;Oro
CLIENTE_3479;74;700.0;14;5;41;29.9;Bronce
CLIENTE_3480;69;482.0;85;9;48;14.51;Bronce
CLIENTE_3481;27;1181.0;63;5;11;15.34;Bronce
CLIENTE_3482;67;2683.0;72;8;46;54.48;Plata
CLIENTE_3483;20;658.0;3;9;40;17.99;Bronce
CLIENTE_3484;30;901.0;28;7;45;45.04;Plata
CLIENTE_3485;60;700.0;29;3;42;19.79;Bronce
CLIENTE_3486;66;482.0;87;5;44;44.63;Bronce
CLIENTE_3487;47;482.0;18;5;21;9.31;Plata
CLIENTE_3488;71;482.0;35;4;3;16.41;Oro
CLIENTE_3489;62;482.0;77;4;2;27.48;Oro
CLIENTE_3490;23;1849.0;76;4;11;33.34;Plata
CLIENTE_3491;34;621.0;47;5;24;24.41;Bronce
CLIENTE_3492;62;540.0;5;11;24;36.54;Plata
CLIENTE_3493;68;1134.0;75;4;21;22.9;Oro
CLIENTE_3494;70;482.0;59;4;25;42.31;Bronce
CLIENTE_3495;36;482.0;75;4;4;33.12;Oro
CLIENTE_3496;59;693.0;59;4;40;43.78;Bronce
CLIENTE_3497;52;1233.0;47;5;43;28.7;Plata
CLIENTE_3498;63;899.0;95;2;47;53.21;Bronce
CLIENTE_3499;43;772.0;95;6;23;26.02;Plata
CLIENTE_3500;68;697.0;13;12;24;21.95;Bronce
CLIENTE_3501;22;846.0;78;6;21;35.64;Bronce
CLIENTE_3502;46;751.0;89;6;2;33.0;Plata
CLIENTE_3503;54;482.0;33;7;23;33.5;Bronce
CLIENTE_3504;37;684.0;97;6;15;48.79;Oro
CLIENTE_3505;66;482.0;62;6;26;37.37;Bronce
CLIENTE_3506;38;698.0;79;4;26;53.69;Oro
CLIENTE_3507;27;499.0;16;7;28;39.05;Bronce
CLIENTE_3508;22;3052.0;44;4;26;6.19;Plata
CLIENTE_3509;53;649.0;58;6;45;52.87;Oro
CLIENTE_3510;23;482.0;6;4;2;51.19;Plata
CLIENTE_3511;43;614.0;89;4;35;7.69;Oro
CLIENTE_3512;21;908.0;15;7;32;11.89;Plata
CLIENTE_3513;56;1815.0;4;2;30;35.6;Bronce
CLIENTE_3514;56;482.0;56;2;46;7.36;Plata
CLIENTE_3515;67;482.0;64;10;20;27.61;Oro
CLIENTE_3516;52;1086.0;68;6;13;58.64;Oro
CLIENTE_3517;18;482.0;94;4;27;14.5;Plata
CLIENTE_3518;41;512.0;34;4;23;16.34;Bronce
CLIENTE_3519;74;570.0;91;3;16;42.2;Bronce
CLIENTE_3520;53;638.0;95;2;31;7.42;Bronce
CLIENTE_3521;23;1006.0;56;2;12;50.14;Bronce
CLIENTE_3522;58;482.0;32;6;33;15.95;Bronce
CLIENTE_3523;71;564.0;9;3;38;34.24;Oro
CLIENTE_3524;63;659.0;63;3;45;18.68;Bronce
CLIENTE_3525;61;728.0;72;0;32;41.24;Plata
CLIENTE_3526;74;705.0;78;7;2;37.3;Bronce
CLIENTE_3527;48;864.0;33;4;49;57.05;Plata
CLIENTE_3528;37;1104.0;87;5;23;29.51;Bronce
CLIENTE_3529;41;842.0;21;3;32;53.12;Bronce
CLIENTE_3530;42;873.0;55;4;15;36.67;Plata
CLIENTE_3531;53;482.0;76;5;40;55.3;Bronce
CLIENTE_3532;38;685.0;57;3;41;21.05;Bronce
CLIENTE_3533;47;887.0;2;3;40;35.24;Oro
CLIENTE_3534;41;1030.0;13;4;8;26.45;Bronce
CLIENTE_3535;61;482.0;4;5;43;8.62;Oro
CLIENTE_3536;59;482.0;84;5;49;36.58;Plata
CLIENTE_3537;47;482.0;50;2;22;48.68;Plata
CLIENTE_3538;39;918.0;48;4;38;35.59;Bronce
CLIENTE_3539;45;1237.0;78;6;34;20.36;Plata
CLIENTE_3540;24;521.0;30;6;1;19.51;Plata
CLIENTE_3541;52;1147.0;29;10;10;18.08;Plata
CLIENTE_3542;72;716.0;8;3;40;58.88;Bronce
CLIENTE_3543;45;617.0;12;6;16;26.96;Plata
CLIENTE_3544;31;586.0;41;5;24;22.43;Oro
CLIENTE_3545;73;1041.0;26;5;46;28.02;Bronce
CLIENTE_3546;27;809.0;50;5;24;11.37;Oro
CLIENTE_3547;33;2606.0;2;1;48;15.78;Bronce
CLIENTE_3548;33;482.0;55;9;14;32.99;Bronce
CLIENTE_3549;71;908.0;56;6;26;48.94;Bronce
CLIENTE_3550;48;484.0;14;2;39;53.2;Bronce
CLIENTE_3551;59;482.0;6;2;18;52.63;Bronce
CLIENTE_3552;42;661.0;95;10;20;56.96;Bronce
CLIENTE_3553;30;722.0;81;6;41;11.92;Bronce
CLIENTE_3554;23;3831.0;89;4;36;7.25;Bronce
CLIENTE_3555;61;596.0;61;3;24;10.82;Bronce
CLIENTE_3556;26;482.0;96;7;26;38.04;Bronce
CLIENTE_3557;62;784.0;12;7;29;35.59;Oro
CLIENTE_3558;53;482.0;13;9;48;41.92;Oro
CLIENTE_3559;73;629.0;19;7;22;25.41;Oro
CLIENTE_3560;60;672.0;44;6;11;26.54;Bronce
CLIENTE_3561;37;1071.0;89;5;41;35.01;Bronce
CLIENTE_3562;35;1193.0;95;5;49;9.35;Bronce
CLIENTE_3563;60;492.0;59;5;11;48.99;Bronce
CLIENTE_3564;74;608.0;37;4;3;55.76;Oro
CLIENTE_3565;38;482.0;25;5;21;26.3;Oro
CLIENTE_3566;21;482.0;16;6;11;45.68;Bronce
CLIENTE_3567;67;801.0;38;8;8;35.19;Bronce
CLIENTE_3568;50;482.0;43;5;31;17.98;Oro
CLIENTE_3569;44;519.0;87;2;10;8.73;Plata
CLIENTE_3570;24;482.0;14;3;6;18.52;Bronce
CLIENTE_3571;23;925.0;6;5;17;38.27;Bronce
CLIENTE_3572;32;1960.0;89;5;38;7.21;Plata
CLIENTE_3573;35;482.0;23;3;7;50.99;Bronce
CLIENTE_3574;49;482.0;60;5;32;58.37;Oro
CLIENTE_3575;73;617.0;12;3;13;9.59;Bronce
CLIENTE_3576;28;671.0;13;10;6;18.57;Bronce
CLIENTE_3577;37;758.0;100;6;3;42.16;Bronce
CLIENTE_3578;41;509.0;98;3;27;49.33;Bronce
CLIENTE_3579;32;590.0;6;3;45;24.03;Plata
CLIENTE_3580;65;829.0;63;7;42;33.34;Bronce
CLIENTE_3581;24;1242.0;38;5;26;54.05;Bronce
CLIENTE_3582;38;482.0;50;8;4;26.14;Plata
CLIENTE_3583;59;533.0;52;5;37;9.48;Bronce
CLIENTE_3584;43;756.0;40;8;21;59.72;Bronce
CLIENTE_3585;61;482.0;8;6;28;14.92;Bronce
CLIENTE_3586;73;1879.0;61;6;18;7.68;Bronce
CLIENTE_3587;31;482.0;8;8;32;27.59;Plata
CLIENTE_3588;74;649.0;97;8;39;11.68;Bronce
CLIENTE_3589;54;929.0;34;6;33;58.83;Plata
CLIENTE_3590;38;482.0;79;5;26;25.94;Plata
CLIENTE_3591;35;482.0;100;3;17;50.42;Plata
CLIENTE_3592;22;514.0;60;5;29;14.71;Oro
CLIENTE_3593;20;1234.0;57;4;20;12.63;Bronce
CLIENTE_3594;40;543.0;99;5;30;40.71;Plata
CLIENTE_3595;43;482.0;46;3;5;55.01;Oro
CLIENTE_3596;54;1159.0;22;4;6;11.3;Oro
CLIENTE_3597;41;545.0;87;6;42;37.41;Plata
CLIENTE_3598;66;490.0;40;12;10;9.67;Bronce
CLIENTE_3599;36;728.0;45;5;6;49.67;Bronce
CLIENTE_3600;68;1056.0;55;8;10;55.01;Bronce
CLIENTE_3601;42;2777.0;51;9;42;39.58;Oro
CLIENTE_3602;38;1093.0;86;5;21;42.86;Plata
CLIENTE_3603;29;1334.0;5;6;44;8.05;Plata
CLIENTE_3604;74;491.0;95;6;4;9.01;Plata
CLIENTE_3605;58;482.0;13;0;13;14.88;Bronce
CLIENTE_3606;50;690.0;28;5;10;20.06;Bronce
CLIENTE_3607;67;709.0;84;4;16;46.79;Oro
CLIENTE_3608;70;482.0;97;2;19;28.95;Plata
CLIENTE_3609;21;599.0;80;6;6;9.3;Plata
CLIENTE_3610;59;845.0;62;5;26;51.9;Bronce
CLIENTE_3611;74;826.0;93;4;9;59.66;Bronce
CLIENTE_3612;24;900.0;87;6;46;30.03;Bronce
CLIENTE_3613;39;792.0;24;3;10;33.15;Bronce
